dataset,method,method_label,direction,seed,status,target_far,selected_threshold,empirical_far,tar,num_genuine,num_impostor,total_pairs,min_far_step,reported_tar,delta_conservative_minus_reported_pp,nearest_threshold,nearest_empirical_far,nearest_tar,nearest_exceeds_target,nearest_minus_target_far,roc_points,nearest_eer,nearest_eer_threshold,interpolated_eer,eer_interpolation_status,verdict,metrics_path,scores_path
Tongji,B4,ResNet18 + ArcFace,S2->S1,2705,OK,0.001,0.4106654822826385,0.0009971988795518206,0.6848333333333333,12000,1428000,1440000,7.002801120448179e-07,0.6848333333333333,0.0,0.4106463491916656,0.0010007002801120449,0.6848333333333333,True,7.002801120448501e-07,37859,0.05248144257703081,0.2205321341753006,0.052500000000001934,brentq_interp1d,PASS,experiments/b4_resnet18_arcface_tongji_subject_disjoint_s2s1_seed2705/metrics.json,experiments/b4_resnet18_arcface_tongji_subject_disjoint_s2s1_seed2705/scores.csv
Tongji,B5,ResNet18 + BNNeck + CE,S1->S2,42,OK,0.01,0.3012093305587768,0.01,0.8680833333333333,12000,1428000,1440000,7.002801120448179e-07,0.8680833333333333,0.0,0.3012093603610992,0.01,0.868,False,0.0,34939,0.05132352941176471,0.2075732946395874,0.051313725488889156,brentq_interp1d,PASS,experiments/b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed42/metrics.json,experiments/b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed42/scores.csv
Tongji,B5,ResNet18 + BNNeck + CE,S1->S2,42,OK,0.001,0.4066219627857208,0.0009992997198879552,0.71575,12000,1428000,1440000,7.002801120448179e-07,0.71575,0.0,0.4066362977027893,0.0009992997198879552,0.7156666666666667,False,-7.002801120448501e-07,34939,0.05132352941176471,0.2075732946395874,0.051313725488889156,brentq_interp1d,PASS,experiments/b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed42/metrics.json,experiments/b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed42/scores.csv
Tongji,B5,ResNet18 + BNNeck + CE,S1->S2,2026,OK,0.01,0.2980124354362488,0.009997899159663865,0.8924166666666666,12000,1428000,1440000,7.002801120448179e-07,0.8924166666666666,0.0,0.2980141937732696,0.009997899159663865,0.8923333333333333,False,-2.1008403361354178e-06,33902,0.043011204481792735,0.2190420627593994,0.04302240896496534,brentq_interp1d,PASS,experiments/b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed2026/metrics.json,experiments/b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed2026/scores.csv
Tongji,B5,ResNet18 + BNNeck + CE,S1->S2,2026,OK,0.001,0.3981024622917175,0.0009978991596638655,0.7418333333333333,12000,1428000,1440000,7.002801120448179e-07,0.7418333333333333,0.0,0.3980564475059509,0.0010021008403361344,0.7418333333333333,True,2.1008403361343336e-06,33902,0.043011204481792735,0.2190420627593994,0.04302240896496534,brentq_interp1d,PASS,experiments/b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed2026/metrics.json,experiments/b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed2026/scores.csv
Tongji,B5,ResNet18 + BNNeck + CE,S1->S2,2705,OK,0.01,0.2770754694938659,0.009988795518207283,0.91325,12000,1428000,1440000,7.002801120448179e-07,0.91325,0.0,0.2770788073539734,0.009988795518207283,0.9131666666666667,False,-1.1204481792717602e-05,33328,0.038996148459383775,0.2081074118614196,0.03900000000000011,brentq_interp1d,PASS,experiments/b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed2705/metrics.json,experiments/b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed2705/scores.csv
Tongji,B5,ResNet18 + BNNeck + CE,S1->S2,2705,OK,0.001,0.3741798996925354,0.001,0.7931666666666667,12000,1428000,1440000,7.002801120448179e-07,0.7931666666666667,0.0,0.3741862177848816,0.001,0.7930833333333334,False,0.0,33328,0.038996148459383775,0.2081074118614196,0.03900000000000011,brentq_interp1d,PASS,experiments/b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed2705/metrics.json,experiments/b5_resnet18_bnneck_ce_tongji_subject_disjoint_s1s2_seed2705/scores.csv
Tongji,B5,ResNet18 + BNNeck + CE,S2->S1,42,OK,0.01,0.2878090739250183,0.009989495798319328,0.8904166666666666,12000,1428000,1440000,7.002801120448179e-07,0.8904166666666666,0.0,0.2877329587936401,0.010004901960784313,0.8904166666666666,True,4.9019607843130836e-06,34073,0.04546708683473388,0.2075758278369903,0.045500000000000006,brentq_interp1d,PASS,experiments/b5_resnet18_bnneck_ce_tongji_subject_disjoint_s2s1_seed42/metrics.json,experiments/b5_resnet18_bnneck_ce_tongji_subject_disjoint_s2s1_seed42/scores.csv
Tongji,B5,ResNet18 + BNNeck + CE,S2->S1,42,OK,0.001,0.3841686844825744,0.001,0.7536666666666667,12000,1428000,1440000,7.002801120448179e-07,0.7536666666666667,0.0,0.384175956249237,0.001,0.7535833333333334,False,0.0,34073,0.04546708683473388,0.2075758278369903,0.045500000000000006,brentq_interp1d,PASS,experiments/b5_resnet18_bnneck_ce_tongji_subject_disjoint_s2s1_seed42/metrics.json,experiments/b5_resnet18_bnneck_ce_tongji_subject_disjoint_s2s1_seed42/scores.csv
Tongji,B5,ResNet18 + BNNeck + CE,S2->S1,2026,OK,0.01,0.3272432684898376,0.00999859943977591,0.84825,12000,1428000,1440000,7.002801120448179e-07,0.84825,0.0,0.3272433280944824,0.00999859943977591,0.8481666666666666,False,-1.4005602240897003e-06,36056,0.05291246498599437,0.2257861942052841,0.05290826330530413,brentq_interp1d,PASS,experiments/b5_resnet18_bnneck_ce_tongji_subject_disjoint_s2s1_seed2026/metrics.json,experiments/b5_resnet18_bnneck_ce_tongji_subject_disjoint_s2s1_seed2026/scores.csv
